bidderID;bidderrate;asin;bid;price
329;254.0;476;105.22;192.51
329;254.0;476;110.22;192.51
1149;1.0;476;116.0;192.51
2678;18.0;476;116.65;192.51
1149;1.0;476;120.0;192.51
660;17.0;476;125.0;192.51
2180;0.0;476;130.0;192.51
2180;0.0;476;135.0;192.51
2180;0.0;476;140.0;192.51
2180;0.0;476;145.0;192.51
2180;0.0;476;150.0;192.51
2867;3.0;476;154.75;192.51
2180;0.0;476;155.0;192.51
2180;0.0;476;160.0;192.51
2180;0.0;476;165.0;192.51
2180;0.0;476;170.0;192.51
2867;3.0;476;175.01;192.51
2180;0.0;476;180.0;192.51
2867;3.0;476;185.01;192.51
1715;9.0;476;190.01;192.51
454;1.0;476;192.51;192.51
2771;0.0;477;30.0;232.5
1685;-1.0;477;52.0;232.5
3342;441.0;477;95.0;232.5
3342;441.0;477;125.0;232.5
3342;441.0;477;145.0;232.5
1455;1.0;477;150.0;232.5
3342;441.0;477;152.5;232.5
1873;2.0;477;175.0;232.5
1455;1.0;477;195.0;232.5
2810;52.0;477;195.0;232.5
2810;52.0;477;200.0;232.5
1455;1.0;477;200.0;232.5
1455;1.0;477;205.0;232.5
1873;2.0;477;215.0;232.5
2616;3.0;477;220.0;232.5
1455;1.0;477;225.0;232.5
2616;3.0;477;225.0;232.5
2616;3.0;477;230.0;232.5
1455;1.0;477;230.0;232.5
1455;1.0;477;232.5;232.5
136;8.0;478;11.0;257.0
136;8.0;478;15.0;257.0
2065;0.0;478;20.0;257.0
136;8.0;478;20.0;257.0
136;8.0;478;25.0;257.0
763;1.0;478;30.5;257.0
136;8.0;478;35.0;257.0
136;8.0;478;40.0;257.0
136;8.0;478;45.0;257.0
136;8.0;478;50.0;257.0
136;8.0;478;55.0;257.0
1163;3.0;478;80.0;257.0
1163;3.0;478;82.0;257.0
2780;2.0;478;84.0;257.0
2430;175.0;478;101.27;257.0
768;5.0;478;120.0;257.0
768;5.0;478;150.0;257.0
2148;8.0;478;175.0;257.0
1853;3.0;478;200.0;257.0
993;29.0;478;203.0;257.0
2148;8.0;478;210.0;257.0
1656;30.0;478;230.0;257.0
993;29.0;478;235.0;257.0
993;29.0;478;240.0;257.0
2030;23.0;478;241.05;257.0
757;21.0;478;246.0;257.0
2030;23.0;478;250.01;257.0
757;21.0;478;252.0;257.0
797;2.0;478;257.0;257.0
3322;90.0;479;50.99;311.6
1314;94.0;479;52.99;311.6
2255;14.0;479;57.0;311.6
3322;90.0;479;101.99;311.6
2108;3.0;479;144.48;311.6
1174;5.0;479;170.0;311.6
304;1.0;479;189.0;311.6
1830;12.0;479;200.0;311.6
140;292.0;479;250.0;311.6
2108;3.0;479;298.48;311.6
2455;11.0;479;306.6;311.6
3322;90.0;479;311.6;311.6
3315;0.0;480;10.0;139.3
864;0.0;480;11.0;139.3
3315;0.0;480;11.0;139.3
3315;0.0;480;13.37;139.3
864;0.0;480;15.0;139.3
864;0.0;480;18.0;139.3
864;0.0;480;20.0;139.3
801;21.0;480;21.0;139.3
864;0.0;480;25.0;139.3
864;0.0;480;30.0;139.3
801;21.0;480;35.0;139.3
2196;0.0;480;37.5;139.3
864;0.0;480;40.0;139.3
268;0.0;480;42.0;139.3
268;0.0;480;45.0;139.3
2847;0.0;480;75.0;139.3
2196;0.0;480;82.5;139.3
2209;62.0;480;85.0;139.3
2209;62.0;480;87.0;139.3
2209;62.0;480;89.0;139.3
2209;62.0;480;95.0;139.3
190;10.0;480;99.0;139.3
2209;62.0;480;100.0;139.3
2076;5.0;480;110.0;139.3
699;2.0;480;115.0;139.3
1907;6.0;480;118.5;139.3
699;2.0;480;125.0;139.3
1907;6.0;480;127.75;139.3
2076;5.0;480;130.0;139.3
1907;6.0;480;136.8;139.3
3268;116.0;480;139.3;139.3
123;1.0;481;51.0;161.0
123;1.0;481;54.0;161.0
2851;69.0;481;55.0;161.0
3174;98.0;481;57.0;161.0
769;5.0;481;59.66;161.0
3174;98.0;481;60.0;161.0
1053;23.0;481;65.0;161.0
1678;10.0;481;65.0;161.0
2851;69.0;481;67.0;161.0
1006;8.0;481;69.01;161.0
2700;4.0;481;71.01;161.0
2700;4.0;481;73.01;161.0
1916;1683.0;481;80.0;161.0
1053;23.0;481;80.0;161.0
1036;0.0;481;85.0;161.0
3283;12.0;481;90.0;161.0
3283;12.0;481;99.0;161.0
1486;0.0;481;100.0;161.0
3261;29.0;481;115.0;161.0
3283;12.0;481;120.0;161.0
3283;12.0;481;130.0;161.0
1484;12.0;481;140.0;161.0
3283;12.0;481;140.0;161.0
1484;12.0;481;141.0;161.0
3283;12.0;481;150.0;161.0
1484;12.0;481;150.0;161.0
1484;12.0;481;160.0;161.0
2329;238.0;481;161.0;161.0
2199;3.0;482;1.25;61.0
2199;3.0;482;2.0;61.0
2973;162.0;482;5.0;61.0
1572;50.0;482;7.51;61.0
2910;17.0;482;15.0;61.0
2910;17.0;482;20.0;61.0
2910;17.0;482;25.0;61.0
1051;13.0;482;30.0;61.0
2910;17.0;482;30.0;61.0
2910;17.0;482;31.0;61.0
2523;0.0;482;35.0;61.0
395;140.0;482;40.0;61.0
927;0.0;482;43.0;61.0
2380;37.0;482;44.0;61.0
927;0.0;482;45.0;61.0
2781;2.0;482;46.0;61.0
927;0.0;482;48.0;61.0
2781;2.0;482;50.0;61.0
927;0.0;482;51.0;61.0
2781;2.0;482;52.0;61.0
2781;2.0;482;53.0;61.0
143;0.0;482;55.0;61.0
927;0.0;482;56.0;61.0
143;0.0;482;58.0;61.0
143;0.0;482;60.0;61.0
2781;2.0;482;61.0;61.0
1661;2.0;483;50.0;167.5
3010;69.0;483;51.0;167.5
3227;164.0;483;95.0;167.5
1661;2.0;483;100.0;167.5
986;8.0;483;105.0;167.5
1693;0.0;483;110.0;167.5
1693;0.0;483;115.0;167.5
2669;106.0;483;120.0;167.5
1379;0.0;483;125.0;167.5
1693;0.0;483;130.0;167.5
1693;0.0;483;135.0;167.5
1693;0.0;483;140.0;167.5
1693;0.0;483;145.0;167.5
1693;0.0;483;150.0;167.5
1693;0.0;483;155.0;167.5
1693;0.0;483;160.0;167.5
1693;0.0;483;165.0;167.5
2368;1.0;483;167.5;167.5
260;0.0;484;75.0;100.0
2413;18.0;484;80.0;100.0
2763;930.0;484;88.88;100.0
3306;5.0;484;95.0;100.0
1231;58.0;484;100.0;100.0
3306;5.0;484;100.0;100.0
1361;1.0;485;25.0;126.0
1924;0.0;485;30.0;126.0
1361;1.0;485;30.0;126.0
1361;1.0;485;31.5;126.0
1361;1.0;485;33.5;126.0
1361;1.0;485;40.0;126.0
1361;1.0;485;45.0;126.0
2593;6.0;485;50.0;126.0
1361;1.0;485;50.0;126.0
1361;1.0;485;55.0;126.0
2593;6.0;485;60.0;126.0
1739;6.0;485;60.0;126.0
2552;20.0;485;62.0;126.0
1739;6.0;485;63.0;126.0
2434;25.0;485;70.0;126.0
2552;20.0;485;75.0;126.0
2434;25.0;485;80.0;126.0
2552;20.0;485;82.0;126.0
803;1.0;485;90.0;126.0
803;1.0;485;101.0;126.0
1635;0.0;485;106.0;126.0
1635;0.0;485;111.0;126.0
1635;0.0;485;116.0;126.0
1635;0.0;485;121.0;126.0
2368;1.0;485;125.0;126.0
1635;0.0;485;126.0;126.0
596;4.0;486;20.0;306.0
247;0.0;486;20.0;306.0
247;0.0;486;20.5;306.0
268;0.0;486;25.0;306.0
764;1.0;486;30.0;306.0
268;0.0;486;30.0;306.0
764;1.0;486;31.0;306.0
268;0.0;486;35.0;306.0
268;0.0;486;40.0;306.0
268;0.0;486;60.0;306.0
268;0.0;486;70.0;306.0
268;0.0;486;75.0;306.0
2468;76.0;486;75.0;306.0
268;0.0;486;76.0;306.0
3134;0.0;486;80.0;306.0
3134;0.0;486;82.0;306.0
2736;5.0;486;85.0;306.0
2736;5.0;486;90.0;306.0
3134;0.0;486;90.0;306.0
3134;0.0;486;92.0;306.0
2736;5.0;486;95.0;306.0
3134;0.0;486;100.0;306.0
2048;0.0;486;100.0;306.0
2048;0.0;486;110.0;306.0
3134;0.0;486;115.0;306.0
798;3.0;486;120.0;306.0
3004;48.0;486;120.0;306.0
3004;48.0;486;130.0;306.0
708;6.0;486;130.0;306.0
3004;48.0;486;135.0;306.0
1959;;486;135.0;306.0
1677;3.0;486;140.0;306.0
1959;;486;145.0;306.0
394;10.0;486;200.0;306.0
1912;27.0;486;218.0;306.0
1912;27.0;486;225.0;306.0
1912;27.0;486;238.0;306.0
1912;27.0;486;243.0;306.0
1912;27.0;486;268.0;306.0
1912;27.0;486;285.0;306.0
1912;27.0;486;301.0;306.0
1677;3.0;486;306.0;306.0
3128;5.0;487;101.5;167.5
1475;25.0;487;101.69;167.5
1475;25.0;487;104.2;167.5
1475;25.0;487;106.51;167.5
1475;25.0;487;150.0;167.5
953;33.0;487;150.0;167.5
3189;0.0;487;160.0;167.5
3189;0.0;487;165.0;167.5
953;33.0;487;167.5;167.5
801;21.0;488;5.0;132.5
1454;0.0;488;5.5;132.5
1454;0.0;488;7.0;132.5
801;21.0;488;10.0;132.5
3253;0.0;488;20.0;132.5
801;21.0;488;20.0;132.5
2189;1.0;488;21.0;132.5
801;21.0;488;30.0;132.5
801;21.0;488;50.01;132.5
1368;36.0;488;50.01;132.5
1368;36.0;488;51.01;132.5
2773;28.0;488;80.0;132.5
801;21.0;488;80.01;132.5
743;20.0;488;90.0;132.5
2552;20.0;488;92.0;132.5
2155;1.0;488;95.0;132.5
2155;1.0;488;98.0;132.5
2090;2.0;488;100.0;132.5
2155;1.0;488;100.0;132.5
2155;1.0;488;105.0;132.5
3189;0.0;488;115.0;132.5
3189;0.0;488;120.0;132.5
2090;2.0;488;125.0;132.5
2090;2.0;488;130.0;132.5
3189;0.0;488;130.0;132.5
2090;2.0;488;132.5;132.5
2545;0.0;489;82.0;152.5
356;10.0;489;85.0;152.5
26;0.0;489;87.0;152.5
3004;48.0;489;90.0;152.5
26;0.0;489;90.0;152.5
2807;15.0;489;95.0;152.5
66;12.0;489;100.0;152.5
66;12.0;489;107.0;152.5
3004;48.0;489;110.0;152.5
66;12.0;489;112.0;152.5
330;4.0;489;117.0;152.5
3004;48.0;489;120.0;152.5
330;4.0;489;122.0;152.5
3004;48.0;489;130.0;152.5
898;17.0;489;140.0;152.5
3282;38.0;489;150.0;152.5
898;17.0;489;150.0;152.5
898;17.0;489;152.5;152.5
1061;0.0;490;9.99;142.5
2264;63.0;490;14.97;142.5
1061;0.0;490;15.0;142.5
2196;0.0;490;25.75;142.5
2264;63.0;490;31.33;142.5
2264;63.0;490;34.93;142.5
2264;63.0;490;39.98;142.5
2379;64.0;490;50.0;142.5
2773;28.0;490;60.0;142.5
268;0.0;490;60.0;142.5
268;0.0;490;65.0;142.5
2264;63.0;490;66.66;142.5
26;0.0;490;70.0;142.5
26;0.0;490;73.0;142.5
26;0.0;490;75.0;142.5
45;0.0;490;80.0;142.5
26;0.0;490;80.0;142.5
45;0.0;490;90.0;142.5
562;50.0;490;100.0;142.5
280;71.0;490;100.05;142.5
1765;8.0;490;105.0;142.5
1765;8.0;490;110.0;142.5
1765;8.0;490;125.0;142.5
1765;8.0;490;130.0;142.5
2334;0.0;490;132.99;142.5
1765;8.0;490;135.0;142.5
2334;0.0;490;140.0;142.5
803;1.0;490;142.5;142.5
1202;192.0;491;75.0;125.0
237;16.0;491;76.0;125.0
1530;38.0;491;80.0;125.0
1530;38.0;491;85.0;125.0
422;25.0;491;87.0;125.0
422;25.0;491;90.0;125.0
699;2.0;491;92.0;125.0
699;2.0;491;95.0;125.0
699;2.0;491;100.0;125.0
216;3.0;491;105.5;125.0
1907;6.0;491;112.0;125.0
1907;6.0;491;117.5;125.0
1907;6.0;491;122.5;125.0
237;16.0;491;125.0;125.0
830;126.0;492;75.0;112.5
605;22.0;492;80.0;112.5
2850;8.0;492;98.88;112.5
605;22.0;492;110.0;112.5
97;0.0;492;112.5;112.5
2404;0.0;493;2.0;100.5
2404;0.0;493;5.0;100.5
2404;0.0;493;10.0;100.5
2447;5.0;493;25.0;100.5
1116;0.0;493;25.0;100.5
1116;0.0;493;30.0;100.5
2447;5.0;493;30.0;100.5
2669;106.0;493;32.0;100.5
2447;5.0;493;35.0;100.5
772;1.0;493;38.0;100.5
772;1.0;493;41.0;100.5
772;1.0;493;44.0;100.5
772;1.0;493;50.0;100.5
1877;82.0;493;50.99;100.5
772;1.0;493;52.0;100.5
1250;13.0;493;52.99;100.5
3087;10.0;493;54.0;100.5
1877;82.0;493;60.99;100.5
1877;82.0;493;65.99;100.5
1250;13.0;493;74.99;100.5
1250;13.0;493;80.0;100.5
1877;82.0;493;80.99;100.5
3046;9.0;493;85.0;100.5
2947;113.0;493;85.98;100.5
162;21.0;493;100.01;100.5
216;3.0;493;100.5;100.5
82;;494;15.0;28.0
82;;494;22.0;28.0
82;;494;22.22;28.0
82;;494;22.72;28.0
82;;494;24.0;28.0
82;;494;25.0;28.0
82;;494;27.0;28.0
82;;494;28.0;28.0
2196;0.0;495;55.0;157.5
2943;0.0;495;60.0;157.5
111;0.0;495;65.0;157.5
2943;0.0;495;70.0;157.5
2080;50.0;495;75.0;157.5
2080;50.0;495;85.0;157.5
2681;73.0;495;107.0;157.5
2080;50.0;495;110.0;157.5
70;0.0;495;120.0;157.5
2080;50.0;495;125.0;157.5
70;0.0;495;130.0;157.5
2080;50.0;495;135.0;157.5
2080;50.0;495;140.0;157.5
2080;50.0;495;145.0;157.5
2669;106.0;495;150.0;157.5
2080;50.0;495;155.0;157.5
1130;4.0;495;157.5;157.5
2777;3.0;496;9.99;96.0
2777;3.0;496;20.0;96.0
2196;0.0;496;25.75;96.0
2615;0.0;496;27.0;96.0
2615;0.0;496;29.0;96.0
377;1.0;496;30.0;96.0
377;1.0;496;32.0;96.0
2523;0.0;496;35.0;96.0
377;1.0;496;35.0;96.0
377;1.0;496;38.0;96.0
2548;0.0;496;40.0;96.0
377;1.0;496;40.0;96.0
377;1.0;496;42.0;96.0
2331;14.0;496;45.0;96.0
2548;0.0;496;45.0;96.0
2331;14.0;496;47.3;96.0
2548;0.0;496;50.0;96.0
377;1.0;496;50.0;96.0
377;1.0;496;51.5;96.0
377;1.0;496;54.0;96.0
377;1.0;496;57.0;96.0
377;1.0;496;60.0;96.0
377;1.0;496;65.0;96.0
377;1.0;496;68.0;96.0
3352;0.0;496;70.0;96.0
377;1.0;496;70.0;96.0
377;1.0;496;75.0;96.0
1673;146.0;496;75.0;96.0
1206;25.0;496;80.0;96.0
377;1.0;496;82.0;96.0
377;1.0;496;84.99;96.0
2413;18.0;496;85.0;96.0
3041;9.0;496;86.0;96.0
3041;9.0;496;88.0;96.0
2413;18.0;496;90.0;96.0
3041;9.0;496;90.0;96.0
3041;9.0;496;91.0;96.0
377;1.0;496;92.0;96.0
3041;9.0;496;93.0;96.0
3041;9.0;496;94.0;96.0
377;1.0;496;94.0;96.0
377;1.0;496;95.0;96.0
1828;208.0;496;96.0;96.0
1631;0.0;497;45.0;102.5
2142;29.0;497;55.0;102.5
2142;29.0;497;70.0;102.5
1878;10.0;497;89.99;102.5
1878;10.0;497;95.0;102.5
48;2.0;497;98.0;102.5
3151;1.0;497;100.0;102.5
48;2.0;497;100.0;102.5
48;2.0;497;102.5;102.5
2398;6.0;498;25.0;82.02
2398;6.0;498;27.0;82.02
2398;6.0;498;29.0;82.02
3290;3.0;498;30.0;82.02
2398;6.0;498;31.0;82.02
2398;6.0;498;33.0;82.02
2398;6.0;498;35.0;82.02
489;4.0;498;37.0;82.02
3290;3.0;498;38.0;82.02
489;4.0;498;39.0;82.02
3290;3.0;498;40.0;82.02
489;4.0;498;41.0;82.02
489;4.0;498;50.0;82.02
60;14.0;498;55.0;82.02
60;14.0;498;57.0;82.02
1574;1.0;498;65.0;82.02
416;40.0;498;70.01;82.02
2552;20.0;498;72.22;82.02
416;40.0;498;75.01;82.02
416;40.0;498;78.01;82.02
2552;20.0;498;80.08;82.02
416;40.0;498;81.02;82.02
1574;1.0;498;82.02;82.02
992;32.0;499;29.99;127.51
268;0.0;499;31.0;127.51
268;0.0;499;35.0;127.51
2944;218.0;499;40.0;127.51
268;0.0;499;40.0;127.51
268;0.0;499;45.0;127.51
2944;218.0;499;50.0;127.51
2944;218.0;499;60.0;127.51
2944;218.0;499;70.0;127.51
1662;2.0;499;75.0;127.51
1662;2.0;499;80.0;127.51
1662;2.0;499;85.0;127.51
1662;2.0;499;90.0;127.51
484;2.0;499;100.0;127.51
1662;2.0;499;100.0;127.51
881;1.0;499;105.0;127.51
759;16.0;499;110.01;127.51
759;16.0;499;115.01;127.51
759;16.0;499;120.01;127.51
759;16.0;499;125.01;127.51
162;21.0;499;127.51;127.51
606;324.0;500;95.0;130.0
2669;106.0;500;100.0;130.0
940;42.0;500;120.0;130.0
2333;4.0;500;125.0;130.0
2064;76.0;500;125.0;130.0
2064;76.0;500;127.5;130.0
2734;16.0;500;130.0;130.0
1423;11.0;501;80.0;125.0
2026;23.0;501;90.0;125.0
818;18.0;501;95.0;125.0
818;18.0;501;97.0;125.0
818;18.0;501;100.0;125.0
3251;25.0;501;110.0;125.0
818;18.0;501;110.0;125.0
818;18.0;501;125.0;125.0
3251;25.0;501;125.0;125.0
1582;24.0;502;150.0;152.5
2625;15.0;502;152.5;152.5
1883;92.0;503;2.0;177.5
1452;0.0;503;3.0;177.5
2002;3.0;503;3.5;177.5
1126;97.0;503;10.0;177.5
530;0.0;503;15.0;177.5
1126;97.0;503;20.0;177.5
801;21.0;503;20.0;177.5
2109;104.0;503;21.0;177.5
1331;3.0;503;25.0;177.5
801;21.0;503;30.0;177.5
1608;5.0;503;32.0;177.5
1608;5.0;503;35.0;177.5
2213;3.0;503;100.0;177.5
2734;16.0;503;110.0;177.5
1331;3.0;503;125.0;177.5
2109;104.0;503;130.0;177.5
965;84.0;503;150.25;177.5
1075;3.0;503;152.5;177.5
965;84.0;503;165.0;177.5
940;42.0;503;175.0;177.5
1233;0.0;503;177.5;177.5
1454;1.0;504;3.0;222.5
2644;3.0;504;15.25;222.5
3363;3.0;504;20.0;222.5
2644;3.0;504;21.25;222.5
428;0.0;504;25.0;222.5
428;0.0;504;27.0;222.5
3363;3.0;504;30.0;222.5
428;0.0;504;30.0;222.5
1570;1.0;504;32.0;222.5
1570;1.0;504;34.0;222.5
1570;1.0;504;36.0;222.5
3363;3.0;504;50.0;222.5
2970;1.0;504;50.0;222.5
1570;1.0;504;52.5;222.5
1570;1.0;504;55.0;222.5
3363;3.0;504;60.0;222.5
1570;1.0;504;60.0;222.5
1570;1.0;504;65.0;222.5
2960;246.0;504;100.0;222.5
1570;1.0;504;100.0;222.5
1623;9.0;504;105.0;222.5
1623;9.0;504;115.75;222.5
1570;1.0;504;125.0;222.5
1623;9.0;504;125.0;222.5
1623;9.0;504;130.0;222.5
624;6.0;504;130.0;222.5
624;6.0;504;135.0;222.5
1623;9.0;504;135.75;222.5
624;6.0;504;138.25;222.5
2721;28.0;504;140.75;222.5
472;188.0;504;155.0;222.5
973;2.0;504;155.75;222.5
472;188.0;504;160.0;222.5
3363;3.0;504;165.0;222.5
3363;3.0;504;170.0;222.5
973;2.0;504;175.0;222.5
3363;3.0;504;180.0;222.5
472;188.0;504;185.0;222.5
973;2.0;504;199.0;222.5
3363;3.0;504;200.0;222.5
973;2.0;504;210.0;222.5
973;2.0;504;215.0;222.5
973;2.0;504;220.0;222.5
3363;3.0;504;222.5;222.5
1967;2.0;505;1.0;81.0
1066;0.0;505;5.0;81.0
1967;2.0;505;10.0;81.0
1066;0.0;505;10.0;81.0
1066;0.0;505;12.0;81.0
1967;2.0;505;13.0;81.0
1519;0.0;505;20.0;81.0
1519;0.0;505;25.0;81.0
2109;104.0;505;28.0;81.0
2692;0.0;505;40.0;81.0
25;0.0;505;50.0;81.0
786;30.0;505;52.0;81.0
786;30.0;505;56.0;81.0
786;30.0;505;59.0;81.0
786;30.0;505;61.0;81.0
786;30.0;505;63.0;81.0
877;38.0;505;70.0;81.0
2014;12.0;505;70.0;81.0
2884;0.0;505;72.0;81.0
2884;0.0;505;74.0;81.0
2014;12.0;505;75.0;81.0
2884;0.0;505;80.0;81.0
630;7.0;505;80.0;81.0
2884;0.0;505;81.0;81.0
530;0.0;506;5.0;202.5
530;0.0;506;7.0;202.5
2464;0.0;506;10.0;202.5
530;0.0;506;10.0;202.5
530;0.0;506;10.5;202.5
2970;1.0;506;50.0;202.5
609;0.0;506;60.0;202.5
609;0.0;506;70.0;202.5
695;31.0;506;75.0;202.5
609;0.0;506;80.0;202.5
1534;241.0;506;85.76;202.5
695;31.0;506;100.0;202.5
498;3.0;506;100.0;202.5
695;31.0;506;130.0;202.5
498;3.0;506;150.0;202.5
695;31.0;506;150.0;202.5
695;31.0;506;160.0;202.5
498;3.0;506;160.0;202.5
498;3.0;506;170.0;202.5
498;3.0;506;180.0;202.5
498;3.0;506;190.0;202.5
695;31.0;506;200.0;202.5
498;3.0;506;200.0;202.5
498;3.0;506;202.5;202.5
2137;103.0;507;80.99;81.99
1671;158.0;507;81.99;81.99
2566;9.0;508;70.0;90.0
2751;30.0;508;85.0;90.0
837;1.0;508;87.0;90.0
837;1.0;508;89.0;90.0
1077;51.0;508;90.0;90.0
1911;9.0;509;71.0;152.5
1911;9.0;509;75.0;152.5
1911;9.0;509;78.0;152.5
1911;9.0;509;80.0;152.5
2403;1.0;509;100.0;152.5
1911;9.0;509;100.0;152.5
2931;81.0;509;150.0;152.5
647;6.0;509;152.5;152.5
1226;8.0;510;0.01;114.5
1226;8.0;510;0.11;114.5
1226;8.0;510;0.21;114.5
1226;8.0;510;0.99;114.5
712;0.0;510;1.0;114.5
1226;8.0;510;1.25;114.5
2973;164.0;510;5.0;114.5
331;1.0;510;6.25;114.5
331;1.0;510;8.0;114.5
801;21.0;510;10.0;114.5
331;1.0;510;15.0;114.5
331;1.0;510;25.0;114.5
331;1.0;510;30.0;114.5
801;21.0;510;35.0;114.5
331;1.0;510;40.0;114.5
331;1.0;510;50.0;114.5
801;21.0;510;50.01;114.5
1936;5.0;510;60.0;114.5
3082;0.0;510;62.0;114.5
3082;0.0;510;65.0;114.5
3082;0.0;510;70.0;114.5
3082;0.0;510;72.0;114.5
1124;5.0;510;75.0;114.5
1936;5.0;510;75.0;114.5
3082;0.0;510;77.0;114.5
1936;5.0;510;80.0;114.5
3082;0.0;510;80.0;114.5
1793;0.0;510;90.0;114.5
2071;22.0;510;100.0;114.5
2349;53.0;510;102.0;114.5
828;360.0;510;105.0;114.5
2349;53.0;510;107.0;114.5
802;1.0;510;109.5;114.5
45;0.0;510;112.0;114.5
802;1.0;510;114.5;114.5
2973;164.0;511;5.0;212.5
868;0.0;511;6.0;212.5
2562;4.0;511;10.0;212.5
868;0.0;511;10.0;212.5
2562;4.0;511;15.0;212.5
1570;1.0;511;30.0;212.5
1570;1.0;511;34.0;212.5
2735;0.0;511;35.0;212.5
1570;1.0;511;38.0;212.5
268;0.0;511;40.0;212.5
868;0.0;511;40.0;212.5
268;0.0;511;45.0;212.5
868;0.0;511;50.0;212.5
268;0.0;511;50.0;212.5
268;0.0;511;55.0;212.5
2626;6.0;511;60.0;212.5
268;0.0;511;65.0;212.5
1916;1684.0;511;66.0;212.5
268;0.0;511;68.0;212.5
1623;9.0;511;70.0;212.5
268;0.0;511;71.0;212.5
268;0.0;511;75.0;212.5
268;0.0;511;78.0;212.5
268;0.0;511;80.0;212.5
268;0.0;511;82.0;212.5
1623;9.0;511;95.0;212.5
1916;1684.0;511;100.0;212.5
141;29.0;511;100.0;212.5
141;29.0;511;105.0;212.5
1623;9.0;511;105.0;212.5
1623;9.0;511;110.0;212.5
868;0.0;511;110.0;212.5
1525;0.0;511;120.0;212.5
1525;0.0;511;125.0;212.5
1525;0.0;511;130.0;212.5
1623;9.0;511;157.0;212.5
1623;9.0;511;162.0;212.5
1623;9.0;511;170.0;212.5
1623;9.0;511;175.5;212.5
1623;9.0;511;180.5;212.5
1623;9.0;511;186.0;212.5
1623;9.0;511;191.0;212.5
1623;9.0;511;196.0;212.5
1623;9.0;511;201.0;212.5
1623;9.0;511;206.0;212.5
1528;7.0;511;210.0;212.5
1623;9.0;511;211.0;212.5
1623;9.0;511;212.5;212.5
3017;2.0;512;50.0;133.04
3017;2.0;512;52.0;133.04
3017;2.0;512;54.0;133.04
1916;1684.0;512;60.0;133.04
3010;71.0;512;72.0;133.04
306;0.0;512;75.0;133.04
1529;1.0;512;80.0;133.04
306;0.0;512;85.0;133.04
1529;1.0;512;89.0;133.04
1916;1684.0;512;100.0;133.04
359;18.0;512;100.0;133.04
359;18.0;512;110.0;133.04
2532;0.0;512;120.0;133.04
3010;71.0;512;121.28;133.04
3010;71.0;512;123.81;133.04
359;18.0;512;125.0;133.04
3010;71.0;512;128.01;133.04
359;18.0;512;130.0;133.04
3135;0.0;512;132.5;133.04
3010;71.0;512;133.04;133.04
1590;55.0;513;1.0;33.0
1590;55.0;513;5.0;33.0
1887;132.0;513;10.0;33.0
1887;132.0;513;20.0;33.0
1887;132.0;513;25.0;33.0
1189;2.0;513;30.0;33.0
1887;132.0;513;30.0;33.0
1887;132.0;513;32.0;33.0
2109;104.0;513;32.0;33.0
1189;2.0;513;33.0;33.0
173;25.0;514;0.1;132.55
173;25.0;514;0.25;132.55
173;25.0;514;0.5;132.55
75;2.0;514;1.0;132.55
173;25.0;514;1.0;132.55
2541;1.0;514;1.5;132.55
173;25.0;514;2.0;132.55
323;0.0;514;2.0;132.55
173;25.0;514;2.5;132.55
173;25.0;514;4.0;132.55
323;0.0;514;5.0;132.55
173;25.0;514;5.0;132.55
173;25.0;514;6.0;132.55
173;25.0;514;8.0;132.55
173;25.0;514;9.0;132.55
173;25.0;514;11.0;132.55
173;25.0;514;12.5;132.55
173;25.0;514;14.0;132.55
2199;3.0;514;15.01;132.55
1806;2.0;514;16.01;132.55
2627;0.0;514;20.0;132.55
390;2.0;514;20.0;132.55
2627;0.0;514;40.0;132.55
390;2.0;514;45.0;132.55
2139;0.0;514;47.0;132.55
2139;0.0;514;50.0;132.55
976;10.0;514;55.0;132.55
60;14.0;514;60.0;132.55
2139;0.0;514;62.0;132.55
390;2.0;514;65.0;132.55
2139;0.0;514;65.0;132.55
2139;0.0;514;70.0;132.55
3204;0.0;514;72.0;132.55
3204;0.0;514;74.0;132.55
3204;0.0;514;76.0;132.55
3204;0.0;514;78.0;132.55
3204;0.0;514;80.0;132.55
3204;0.0;514;82.0;132.55
3204;0.0;514;85.99;132.55
3204;0.0;514;88.0;132.55
976;10.0;514;90.0;132.55
976;10.0;514;95.0;132.55
1397;6.0;514;100.0;132.55
976;10.0;514;100.5;132.55
45;0.0;514;103.0;132.55
2139;0.0;514;110.0;132.55
45;0.0;514;110.0;132.55
45;0.0;514;112.5;132.55
45;0.0;514;117.5;132.55
2139;0.0;514;117.51;132.55
2139;0.0;514;117.52;132.55
45;0.0;514;121.0;132.55
2930;0.0;514;122.52;132.55
45;0.0;514;126.0;132.55
2930;0.0;514;127.55;132.55
45;0.0;514;131.0;132.55
2930;0.0;514;132.55;132.55
3082;0.0;515;61.0;124.49
1207;0.0;515;70.0;124.49
1761;0.0;515;70.0;124.49
1402;0.0;515;75.0;124.49
769;5.0;515;75.0;124.49
1637;4.0;515;77.0;124.49
45;0.0;515;80.0;124.49
1637;4.0;515;80.0;124.49
1637;4.0;515;85.0;124.49
646;41.0;515;88.0;124.49
45;0.0;515;90.0;124.49
646;41.0;515;90.0;124.49
1637;4.0;515;91.0;124.49
45;0.0;515;95.0;124.49
306;0.0;515;110.0;124.49
306;0.0;515;120.0;124.49
3011;4.0;515;121.99;124.49
954;3.0;515;124.49;124.49
530;0.0;516;10.0;204.11
2973;164.0;516;10.0;204.11
